Date,Price,Open,High,Low,Vol.,Change %
06/07/2018,1.131,1.1314,1.1322,1.1275,,-0.04%
05/07/2018,1.1314,1.1352,1.1365,1.1287,,-0.33%
04/07/2018,1.1352,1.132,1.1367,1.1305,,0.30%
03/07/2018,1.1318,1.1294,1.1329,1.128,,0.23%
02/07/2018,1.1292,1.1308,1.133,1.1273,,-0.11%
29/06/2018,1.1304,1.1304,1.1318,1.1248,,0.00%
28/06/2018,1.1304,1.135,1.1355,1.1272,,-0.40%
27/06/2018,1.1349,1.1357,1.1373,1.1326,,-0.06%
26/06/2018,1.1356,1.1341,1.1367,1.133,,0.11%
25/06/2018,1.1343,1.1383,1.1393,1.1338,,-0.35%
22/06/2018,1.1383,1.1421,1.1436,1.1357,,-0.33%
21/06/2018,1.1421,1.1386,1.1463,1.1363,,0.33%
20/06/2018,1.1383,1.1372,1.1406,1.1359,,0.10%
19/06/2018,1.1372,1.1397,1.1429,1.1365,,-0.20%
18/06/2018,1.1395,1.1441,1.146,1.1388,,-0.43%
15/06/2018,1.1444,1.1464,1.1474,1.1419,,-0.17%
14/06/2018,1.1464,1.1344,1.147,1.1334,,1.06%
13/06/2018,1.1344,1.1385,1.1392,1.1328,,-0.36%
12/06/2018,1.1385,1.135,1.1405,1.1321,,0.31%
11/06/2018,1.135,1.1394,1.1415,1.1321,,-0.41%
08/06/2018,1.1397,1.1376,1.142,1.1363,,0.18%
07/06/2018,1.1376,1.1394,1.1398,1.1314,,-0.15%
06/06/2018,1.1393,1.1432,1.1444,1.1378,,-0.35%
05/06/2018,1.1433,1.1381,1.1466,1.1372,,0.47%
04/06/2018,1.138,1.1442,1.1451,1.1377,,-0.59%
01/06/2018,1.1447,1.1373,1.1461,1.1348,,0.62%
31/05/2018,1.1376,1.1394,1.1425,1.1363,,-0.18%
30/05/2018,1.1396,1.1486,1.1502,1.1384,,-0.77%
29/05/2018,1.1485,1.1453,1.15,1.1438,,0.27%
28/05/2018,1.1454,1.1421,1.1464,1.1369,,0.28%
25/05/2018,1.1422,1.1418,1.1445,1.1387,,0.04%
24/05/2018,1.1418,1.1409,1.1445,1.139,,0.07%
23/05/2018,1.141,1.1406,1.1443,1.1363,,0.04%
22/05/2018,1.1406,1.1389,1.142,1.1375,,0.14%
21/05/2018,1.139,1.1455,1.1464,1.1384,,-0.44%
18/05/2018,1.144,1.1462,1.1467,1.1425,,-0.17%
17/05/2018,1.146,1.1426,1.148,1.1419,,0.32%
16/05/2018,1.1423,1.1408,1.1454,1.1384,,0.11%
15/05/2018,1.141,1.1365,1.1414,1.1339,,0.39%
14/05/2018,1.1366,1.1348,1.1369,1.1328,,0.24%
11/05/2018,1.1339,1.1346,1.1382,1.1328,,-0.07%
10/05/2018,1.1347,1.1432,1.1459,1.1316,,-0.74%
09/05/2018,1.1432,1.1417,1.146,1.1404,,0.12%
08/05/2018,1.1418,1.1372,1.1427,1.135,,0.41%
07/05/2018,1.1371,1.1319,1.1393,1.1308,,0.49%
04/05/2018,1.1315,1.1324,1.1347,1.1305,,-0.08%
03/05/2018,1.1324,1.1362,1.137,1.1311,,-0.34%
02/05/2018,1.1363,1.1351,1.1389,1.1323,,0.11%
01/05/2018,1.1351,1.1393,1.1416,1.1334,,-0.44%
30/04/2018,1.1401,1.1366,1.141,1.1328,,0.35%
27/04/2018,1.1361,1.15,1.152,1.1357,,-1.23%
26/04/2018,1.1502,1.1458,1.1522,1.1426,,0.40%
25/04/2018,1.1456,1.1426,1.1459,1.1421,,0.27%
24/04/2018,1.1425,1.1418,1.1445,1.1406,,0.05%
23/04/2018,1.1419,1.1403,1.1439,1.139,,0.19%
20/04/2018,1.1397,1.1415,1.1451,1.1374,,-0.15%
19/04/2018,1.1414,1.1478,1.1512,1.1401,,-0.57%
18/04/2018,1.1479,1.1551,1.1571,1.1463,,-0.61%
17/04/2018,1.155,1.1582,1.1601,1.1544,,-0.27%
16/04/2018,1.1581,1.1553,1.1595,1.1535,,0.29%
13/04/2018,1.1548,1.1542,1.1594,1.1539,,0.05%
12/04/2018,1.1542,1.1465,1.1573,1.1454,,0.69%
11/04/2018,1.1463,1.1472,1.1497,1.144,,-0.08%
10/04/2018,1.1472,1.1471,1.1508,1.1457,,0.03%
09/04/2018,1.1469,1.1481,1.1499,1.1462,,-0.03%
06/04/2018,1.1473,1.1441,1.1498,1.1428,,0.28%
05/04/2018,1.1441,1.1467,1.1477,1.1428,,-0.24%
04/04/2018,1.1469,1.1456,1.1476,1.1415,,0.10%
03/04/2018,1.1458,1.1417,1.1479,1.1408,,0.36%
02/04/2018,1.1417,1.1388,1.1429,1.1374,,0.36%
30/03/2018,1.1376,1.1396,1.1415,1.1368,,-0.18%
29/03/2018,1.1396,1.1438,1.1443,1.1395,,-0.37%
28/03/2018,1.1438,1.1413,1.1451,1.1404,,0.21%
27/03/2018,1.1414,1.1439,1.1439,1.1367,,-0.19%
26/03/2018,1.1436,1.1448,1.1475,1.141,,-0.04%
23/03/2018,1.1441,1.1459,1.1484,1.1422,,-0.16%
22/03/2018,1.1459,1.1462,1.1539,1.1439,,-0.03%
21/03/2018,1.1462,1.1437,1.1487,1.1417,,0.24%
20/03/2018,1.1435,1.1369,1.1439,1.1362,,0.58%
19/03/2018,1.1369,1.1345,1.1437,1.1335,,0.23%
16/03/2018,1.1343,1.1327,1.1354,1.1311,,0.14%
15/03/2018,1.1327,1.1287,1.1336,1.1267,,0.35%
14/03/2018,1.1288,1.1268,1.1309,1.126,,0.18%
13/03/2018,1.1268,1.1274,1.13,1.1253,,-0.05%
12/03/2018,1.1274,1.1252,1.1303,1.1239,,0.19%
09/03/2018,1.1253,1.122,1.1269,1.1202,,0.30%
08/03/2018,1.1219,1.12,1.1231,1.1162,,0.17%
07/03/2018,1.12,1.1196,1.1216,1.115,,0.04%
06/03/2018,1.1196,1.1228,1.1232,1.118,,-0.27%
05/03/2018,1.1226,1.1186,1.1256,1.1165,,0.16%
02/03/2018,1.1208,1.1231,1.1243,1.1168,,-0.20%
01/03/2018,1.123,1.1284,1.1316,1.1222,,-0.49%
28/02/2018,1.1285,1.1371,1.1393,1.1277,,-0.75%
27/02/2018,1.137,1.1341,1.1384,1.1304,,0.26%
26/02/2018,1.134,1.1367,1.1403,1.1332,,-0.18%
23/02/2018,1.1361,1.1318,1.1383,1.1309,,0.34%
22/02/2018,1.1322,1.1332,1.1338,1.128,,-0.07%
21/02/2018,1.133,1.1344,1.1359,1.1288,,-0.11%
20/02/2018,1.1343,1.1288,1.1359,1.1273,,0.50%
19/02/2018,1.1287,1.1311,1.1312,1.1274,,-0.28%
16/02/2018,1.1319,1.1274,1.1319,1.1249,,0.41%
15/02/2018,1.1273,1.1243,1.1292,1.1232,,0.27%
14/02/2018,1.1243,1.1248,1.1273,1.1211,,-0.03%
13/02/2018,1.1246,1.1258,1.1293,1.122,,-0.11%
12/02/2018,1.1258,1.1286,1.1308,1.1243,,-0.46%
09/02/2018,1.131,1.1363,1.1396,1.1262,,-0.45%
08/02/2018,1.1361,1.1319,1.1453,1.131,,0.38%
07/02/2018,1.1318,1.1271,1.1323,1.1237,,0.43%
06/02/2018,1.127,1.1288,1.1294,1.122,,-0.14%
05/02/2018,1.1286,1.1339,1.1353,1.1265,,-0.41%
02/02/2018,1.1333,1.1402,1.1422,1.1326,,-0.61%
01/02/2018,1.1403,1.1432,1.1475,1.1396,,-0.19%
31/01/2018,1.1425,1.1406,1.1441,1.1341,,0.16%
30/01/2018,1.1407,1.1366,1.1424,1.1318,,0.36%
29/01/2018,1.1366,1.1397,1.1408,1.1342,,-0.37%
26/01/2018,1.1408,1.1412,1.1464,1.1385,,0.00%
25/01/2018,1.1408,1.1478,1.1513,1.1381,,-0.62%
24/01/2018,1.1479,1.1383,1.1498,1.138,,0.84%
23/01/2018,1.1383,1.1406,1.1417,1.1368,,-0.21%
22/01/2018,1.1407,1.1305,1.1415,1.1305,,0.64%
19/01/2018,1.1334,1.1355,1.136,1.1304,,-0.16%
18/01/2018,1.1352,1.1347,1.1363,1.1312,,0.05%
17/01/2018,1.1346,1.1249,1.1356,1.1223,,0.86%
16/01/2018,1.1249,1.1245,1.1284,1.1232,,0.02%
15/01/2018,1.1247,1.1261,1.1274,1.1222,,-0.17%
12/01/2018,1.1266,1.1252,1.1294,1.12,,0.12%
11/01/2018,1.1252,1.1304,1.1308,1.1218,,-0.47%
10/01/2018,1.1305,1.1343,1.1349,1.1269,,-0.34%
09/01/2018,1.1343,1.134,1.1354,1.1318,,0.04%
08/01/2018,1.1338,1.1282,1.1345,1.1263,,0.51%
05/01/2018,1.1281,1.123,1.1282,1.1219,,0.45%
04/01/2018,1.1231,1.1249,1.1262,1.1203,,-0.16%
03/01/2018,1.1249,1.1268,1.1304,1.1231,,-0.16%
02/01/2018,1.1267,1.1246,1.1291,1.1212,,0.20%
01/01/2018,1.1244,1.1261,1.1271,1.1241,,-0.18%
29/12/2017,1.1264,1.1257,1.1292,1.1243,,0.06%
28/12/2017,1.1257,1.1271,1.1281,1.1242,,-0.11%
27/12/2017,1.1269,1.1279,1.1298,1.1252,,-0.08%
26/12/2017,1.1278,1.1265,1.1283,1.1242,,0.12%
25/12/2017,1.1264,1.1264,1.1299,1.1246,,-0.04%
22/12/2017,1.1268,1.1276,1.132,1.1257,,-0.05%
21/12/2017,1.1274,1.1264,1.1278,1.1243,,0.07%
20/12/2017,1.1266,1.1304,1.1328,1.1261,,-0.34%
19/12/2017,1.1305,1.136,1.1363,1.1278,,-0.48%
18/12/2017,1.136,1.1337,1.1375,1.1309,,0.23%
15/12/2017,1.1334,1.1403,1.1417,1.1287,,-0.61%
14/12/2017,1.1403,1.1346,1.1418,1.132,,0.49%
13/12/2017,1.1347,1.1342,1.1388,1.132,,0.05%
12/12/2017,1.1341,1.1335,1.1378,1.1304,,0.04%
11/12/2017,1.1336,1.138,1.1399,1.1305,,-0.41%
08/12/2017,1.1383,1.1446,1.151,1.1354,,-0.54%
07/12/2017,1.1445,1.1353,1.1453,1.1298,,0.81%
06/12/2017,1.1353,1.1367,1.1374,1.1295,,-0.12%
05/12/2017,1.1367,1.136,1.139,1.1275,,0.06%
04/12/2017,1.136,1.1339,1.1423,1.1317,,0.26%
01/12/2017,1.133,1.1364,1.1381,1.1305,,-0.29%
30/11/2017,1.1363,1.132,1.1396,1.1311,,0.39%
29/11/2017,1.1319,1.1264,1.1344,1.1261,,0.48%
28/11/2017,1.1265,1.1194,1.1305,1.1133,,0.63%
27/11/2017,1.1194,1.1173,1.1207,1.1151,,0.13%
24/11/2017,1.1179,1.1227,1.1245,1.1156,,-0.45%
23/11/2017,1.1229,1.1272,1.128,1.122,,-0.39%
22/11/2017,1.1273,1.128,1.1297,1.1246,,-0.05%
21/11/2017,1.1279,1.1281,1.1312,1.1253,,-0.02%
20/11/2017,1.1281,1.1201,1.1291,1.1201,,0.70%
17/11/2017,1.1203,1.1212,1.1241,1.1168,,-0.07%
16/11/2017,1.1211,1.117,1.1222,1.1151,,0.36%
15/11/2017,1.1171,1.1159,1.1175,1.1092,,0.11%
14/11/2017,1.1159,1.1241,1.1252,1.1141,,-0.74%
13/11/2017,1.1242,1.1302,1.1317,1.1206,,-0.58%
10/11/2017,1.1308,1.1293,1.1351,1.1268,,0.14%
09/11/2017,1.1292,1.131,1.1333,1.1263,,-0.17%
08/11/2017,1.1311,1.1363,1.1368,1.1282,,-0.47%
07/11/2017,1.1364,1.1345,1.1376,1.1317,,0.17%
06/11/2017,1.1345,1.1267,1.1352,1.1245,,0.73%
03/11/2017,1.1263,1.1201,1.1273,1.1192,,0.55%
02/11/2017,1.1201,1.1401,1.141,1.1186,,-1.75%
01/11/2017,1.1401,1.1406,1.1454,1.1384,,-0.04%
31/10/2017,1.1405,1.1337,1.1408,1.1329,,0.60%
30/10/2017,1.1337,1.1312,1.1377,1.1294,,0.26%
27/10/2017,1.1308,1.1298,1.1333,1.1233,,0.11%
26/10/2017,1.1296,1.1227,1.13,1.1161,,0.61%
25/10/2017,1.1228,1.1168,1.1262,1.1141,,0.52%
24/10/2017,1.117,1.1234,1.1245,1.1141,,-0.56%
23/10/2017,1.1233,1.1202,1.1256,1.1196,,0.38%
20/10/2017,1.1191,1.1101,1.1207,1.108,,0.80%
19/10/2017,1.1102,1.1204,1.1207,1.1095,,-0.89%
18/10/2017,1.1202,1.1209,1.1236,1.1177,,-0.09%
17/10/2017,1.1212,1.1233,1.1292,1.1198,,-0.18%
16/10/2017,1.1232,1.126,1.1294,1.1206,,-0.05%
13/10/2017,1.1238,1.121,1.1268,1.1198,,0.25%
12/10/2017,1.121,1.1149,1.1218,1.1068,,0.53%
11/10/2017,1.1151,1.1182,1.1189,1.1124,,-0.30%
10/10/2017,1.1184,1.1193,1.1206,1.1166,,-0.09%
09/10/2017,1.1194,1.1143,1.1229,1.113,,0.53%
06/10/2017,1.1135,1.1202,1.1208,1.1119,,-0.60%
05/10/2017,1.1202,1.1263,1.1271,1.1192,,-0.55%
04/10/2017,1.1264,1.1274,1.1301,1.1259,,-0.09%
03/10/2017,1.1274,1.1317,1.1338,1.1259,,-0.37%
02/10/2017,1.1316,1.1322,1.1366,1.1276,,-0.21%
29/09/2017,1.134,1.1404,1.141,1.1309,,-0.57%
28/09/2017,1.1405,1.14,1.142,1.135,,0.06%
27/09/2017,1.1398,1.141,1.1437,1.1366,,-0.12%
26/09/2017,1.1412,1.1368,1.1427,1.136,,0.40%
25/09/2017,1.1366,1.1287,1.1399,1.128,,0.64%
22/09/2017,1.1294,1.1374,1.138,1.1254,,-0.69%
21/09/2017,1.1373,1.1347,1.1387,1.132,,0.24%
20/09/2017,1.1346,1.1263,1.1372,1.1249,,0.74%
19/09/2017,1.1263,1.1289,1.1312,1.1237,,-0.22%
18/09/2017,1.1288,1.1364,1.1394,1.1281,,-0.82%
15/09/2017,1.1381,1.124,1.1399,1.1225,,1.25%
14/09/2017,1.124,1.1114,1.1281,1.1058,,1.13%
13/09/2017,1.1114,1.11,1.1134,1.1063,,0.12%
12/09/2017,1.1101,1.1014,1.1134,1.1008,,0.80%
11/09/2017,1.1013,1.0965,1.1022,1.0953,,0.42%
08/09/2017,1.0967,1.0896,1.098,1.0865,,0.64%
07/09/2017,1.0897,1.0944,1.0971,1.0864,,-0.43%
06/09/2017,1.0944,1.0939,1.096,1.0911,,0.05%
05/09/2017,1.0939,1.0873,1.0953,1.0854,,0.63%
04/09/2017,1.0871,1.0926,1.0931,1.0836,,-0.45%
01/09/2017,1.092,1.0857,1.0934,1.083,,0.58%
31/08/2017,1.0857,1.0878,1.0888,1.0824,,-0.17%
30/08/2017,1.0876,1.0791,1.088,1.0787,,0.78%
29/08/2017,1.0792,1.0794,1.0815,1.0741,,-0.04%
28/08/2017,1.0796,1.082,1.0844,1.0788,,-0.12%
25/08/2017,1.0809,1.0848,1.0876,1.0785,,-0.37%
24/08/2017,1.0849,1.0839,1.0883,1.0826,,0.07%
23/08/2017,1.0841,1.0903,1.092,1.0825,,-0.57%
22/08/2017,1.0903,1.0915,1.0926,1.0894,,-0.15%
21/08/2017,1.0919,1.0941,1.098,1.0914,,-0.26%
18/08/2017,1.0947,1.0977,1.1005,1.0931,,-0.27%
17/08/2017,1.0977,1.0957,1.1038,1.0943,,0.19%
16/08/2017,1.0956,1.0967,1.1011,1.0935,,-0.10%
15/08/2017,1.0967,1.1005,1.1052,1.0949,,-0.35%
14/08/2017,1.1006,1.1005,1.1027,1.099,,-0.02%
11/08/2017,1.1008,1.1021,1.105,1.0964,,-0.13%
10/08/2017,1.1022,1.1056,1.1104,1.1016,,-0.33%
09/08/2017,1.1059,1.1057,1.1102,1.1039,,0.05%
08/08/2017,1.1054,1.105,1.1067,1.1002,,0.03%
07/08/2017,1.1051,1.1075,1.1086,1.1037,,-0.21%
04/08/2017,1.1074,1.1069,1.1121,1.1044,,0.04%
03/08/2017,1.107,1.1152,1.1207,1.105,,-0.74%
02/08/2017,1.1153,1.1187,1.12,1.1124,,-0.31%
01/08/2017,1.1188,1.1159,1.1211,1.1153,,0.26%
31/07/2017,1.1159,1.118,1.1197,1.1138,,-0.17%
28/07/2017,1.1178,1.1188,1.1202,1.1145,,-0.10%
27/07/2017,1.1189,1.1183,1.1249,1.1163,,0.06%
26/07/2017,1.1182,1.1179,1.1234,1.1165,,0.04%
25/07/2017,1.1178,1.1188,1.1203,1.1158,,-0.13%
24/07/2017,1.1192,1.1132,1.1216,1.1132,,0.45%
21/07/2017,1.1142,1.1156,1.1189,1.1118,,-0.12%
20/07/2017,1.1155,1.1309,1.1324,1.1139,,-1.32%
19/07/2017,1.1304,1.1284,1.1327,1.1279,,0.17%
18/07/2017,1.1285,1.1378,1.139,1.1238,,-0.78%
17/07/2017,1.1374,1.1417,1.1438,1.1362,,-0.39%
14/07/2017,1.1419,1.1348,1.1439,1.134,,0.59%
13/07/2017,1.1352,1.1293,1.1367,1.1271,,0.54%
12/07/2017,1.1291,1.1205,1.1317,1.1175,,0.78%
11/07/2017,1.1204,1.1303,1.1349,1.1195,,-0.85%
10/07/2017,1.13,1.1315,1.1324,1.1286,,-0.06%
07/07/2017,1.1307,1.1356,1.1369,1.1284,,-0.42%
06/07/2017,1.1355,1.1396,1.1424,1.1339,,-0.34%
05/07/2017,1.1394,1.1383,1.1414,1.135,,0.05%
04/07/2017,1.1388,1.1386,1.1416,1.1377,,0.04%
03/07/2017,1.1383,1.1396,1.1422,1.1375,,-0.16%
30/06/2017,1.1401,1.1372,1.1413,1.1348,,0.27%
29/06/2017,1.137,1.1359,1.1395,1.1349,,0.08%
28/06/2017,1.1361,1.1304,1.1403,1.1255,,0.52%
27/06/2017,1.1302,1.1376,1.1388,1.1281,,-0.66%
26/06/2017,1.1377,1.1365,1.1403,1.1354,,0.14%
23/06/2017,1.1361,1.137,1.1413,1.1355,,-0.10%
22/06/2017,1.1372,1.1343,1.1384,1.1325,,0.23%
21/06/2017,1.1346,1.1346,1.1404,1.1304,,0.03%
20/06/2017,1.1343,1.1426,1.1446,1.1317,,-0.71%
19/06/2017,1.1424,1.1415,1.145,1.1359,,0.13%
16/06/2017,1.1409,1.1444,1.1469,1.1404,,-0.31%
15/06/2017,1.1445,1.1368,1.1467,1.1351,,0.69%
14/06/2017,1.1367,1.1377,1.1408,1.1315,,-0.09%
13/06/2017,1.1377,1.1298,1.1391,1.1289,,0.70%
12/06/2017,1.1298,1.1367,1.1393,1.128,,-0.76%
09/06/2017,1.1384,1.1557,1.1568,1.1291,,-1.45%
08/06/2017,1.1551,1.1513,1.1562,1.1493,,0.33%
07/06/2017,1.1513,1.1448,1.1527,1.1436,,0.57%
06/06/2017,1.1448,1.1466,1.1509,1.1422,,-0.15%
05/06/2017,1.1465,1.1396,1.1504,1.1389,,0.38%
02/06/2017,1.1422,1.1492,1.1505,1.1407,,-0.57%
01/06/2017,1.1488,1.1462,1.1516,1.1421,,0.21%
31/05/2017,1.1464,1.1497,1.1505,1.143,,-0.28%
30/05/2017,1.1496,1.1498,1.1556,1.1482,,-0.05%
29/05/2017,1.1502,1.1456,1.1507,1.1446,,0.46%
26/05/2017,1.1449,1.1542,1.155,1.1426,,-0.81%
25/05/2017,1.1543,1.156,1.1573,1.1533,,-0.18%
24/05/2017,1.1564,1.159,1.1626,1.1548,,-0.22%
23/05/2017,1.159,1.1568,1.1606,1.1526,,0.19%
22/05/2017,1.1568,1.1614,1.1629,1.1557,,-0.54%
19/05/2017,1.1631,1.1654,1.1674,1.1623,,-0.15%
18/05/2017,1.1649,1.1619,1.1733,1.1609,,0.22%
17/05/2017,1.1623,1.1659,1.1685,1.1608,,-0.28%
16/05/2017,1.1656,1.1749,1.1761,1.163,,-0.78%
15/05/2017,1.1748,1.1787,1.1826,1.174,,-0.38%
12/05/2017,1.1793,1.1861,1.1873,1.1779,,-0.60%
11/05/2017,1.1864,1.1905,1.1914,1.1832,,-0.34%
10/05/2017,1.1905,1.1895,1.1931,1.188,,0.08%
09/05/2017,1.1895,1.1846,1.1907,1.1837,,0.42%
08/05/2017,1.1845,1.18,1.186,1.1766,,0.35%
05/05/2017,1.1804,1.1766,1.1816,1.175,,0.34%
04/05/2017,1.1764,1.1816,1.1827,1.1759,,-0.48%
03/05/2017,1.1821,1.184,1.1857,1.1796,,-0.14%
02/05/2017,1.1838,1.1825,1.1874,1.1784,,0.13%
01/05/2017,1.1823,1.1869,1.1879,1.1816,,-0.52%
28/04/2017,1.1885,1.1872,1.1903,1.182,,0.14%
27/04/2017,1.1868,1.1783,1.1885,1.1768,,0.74%
26/04/2017,1.1781,1.1751,1.1825,1.1718,,0.24%
25/04/2017,1.1753,1.1773,1.1797,1.1719,,-0.16%
24/04/2017,1.1772,1.1759,1.1833,1.1744,,-1.44%
21/04/2017,1.1944,1.1954,1.1975,1.1922,,-0.11%
20/04/2017,1.1957,1.1926,1.1965,1.1882,,0.22%
19/04/2017,1.1931,1.1963,1.1996,1.1918,,-0.28%
18/04/2017,1.1964,1.1805,1.2029,1.1747,,1.35%
17/04/2017,1.1805,1.1817,1.1825,1.1778,,0.02%
14/04/2017,1.1803,1.1781,1.1812,1.1769,,0.20%
13/04/2017,1.178,1.1756,1.1802,1.1745,,0.20%
12/04/2017,1.1757,1.1782,1.18,1.1746,,-0.20%
11/04/2017,1.1781,1.1713,1.1783,1.1695,,0.55%
10/04/2017,1.1716,1.1683,1.1736,1.1672,,0.27%
07/04/2017,1.1684,1.1713,1.1724,1.1655,,-0.26%
06/04/2017,1.1715,1.1709,1.1756,1.1674,,0.08%
05/04/2017,1.1706,1.1654,1.1723,1.1637,,0.43%
04/04/2017,1.1656,1.1703,1.1717,1.1643,,-0.41%
03/04/2017,1.1704,1.1758,1.1772,1.1683,,-0.69%
31/03/2017,1.1785,1.1679,1.1786,1.1632,,0.88%
30/03/2017,1.1682,1.1547,1.1689,1.1543,,1.16%
29/03/2017,1.1548,1.1512,1.1597,1.1446,,0.30%
28/03/2017,1.1514,1.1559,1.1606,1.1507,,-0.40%
27/03/2017,1.156,1.1562,1.1597,1.1503,,0.10%
24/03/2017,1.1548,1.1612,1.1617,1.1544,,-0.54%
23/03/2017,1.1611,1.1565,1.1625,1.1551,,0.42%
22/03/2017,1.1562,1.1541,1.1571,1.149,,0.17%
21/03/2017,1.1542,1.151,1.1567,1.146,,0.30%
20/03/2017,1.1508,1.1548,1.1551,1.1482,,-0.29%
17/03/2017,1.1542,1.148,1.155,1.1444,,0.53%
16/03/2017,1.1481,1.1451,1.1539,1.1416,,0.26%
15/03/2017,1.1451,1.1462,1.1539,1.1443,,-0.10%
14/03/2017,1.1462,1.1471,1.148,1.1381,,-0.06%
13/03/2017,1.1469,1.14,1.1482,1.1373,,0.56%
10/03/2017,1.1405,1.1505,1.1508,1.1383,,-0.84%
09/03/2017,1.1502,1.1541,1.1555,1.1466,,-0.37%
08/03/2017,1.1545,1.1548,1.1562,1.15,,-0.01%
07/03/2017,1.1546,1.1565,1.1578,1.1516,,-0.16%
06/03/2017,1.1564,1.1583,1.1599,1.1534,,-0.09%
03/03/2017,1.1574,1.1681,1.169,1.1574,,-0.87%
02/03/2017,1.1675,1.1656,1.17,1.1638,,0.15%
01/03/2017,1.1657,1.1705,1.1753,1.1641,,-0.41%
28/02/2017,1.1705,1.1751,1.1759,1.1693,,-0.40%
27/02/2017,1.1752,1.1803,1.182,1.171,,-0.43%
24/02/2017,1.1803,1.1866,1.1879,1.1778,,-0.52%
23/02/2017,1.1865,1.1792,1.1878,1.1768,,0.59%
22/02/2017,1.1795,1.1837,1.1903,1.1773,,-0.35%
21/02/2017,1.1836,1.1736,1.1846,1.1732,,0.81%
20/02/2017,1.1741,1.1691,1.1754,1.1682,,0.38%
17/02/2017,1.1697,1.1702,1.1742,1.1639,,-0.03%
16/02/2017,1.17,1.1752,1.1786,1.169,,-0.45%
15/02/2017,1.1753,1.1787,1.1817,1.1736,,-0.31%
14/02/2017,1.1789,1.1817,1.1828,1.172,,-0.25%
13/02/2017,1.1818,1.1756,1.1828,1.1724,,0.67%
10/02/2017,1.1739,1.1735,1.1766,1.1694,,0.06%
09/02/2017,1.1732,1.1719,1.1776,1.1696,,0.09%
08/02/2017,1.1721,1.1714,1.1756,1.1691,,0.10%
07/02/2017,1.1709,1.1602,1.1723,1.157,,0.94%
06/02/2017,1.16,1.1583,1.1641,1.1558,,0.17%
03/02/2017,1.158,1.1644,1.1667,1.1569,,-0.56%
02/02/2017,1.1645,1.1759,1.1771,1.1594,,-0.92%
01/02/2017,1.1753,1.1653,1.1781,1.1634,,0.89%
31/01/2017,1.1649,1.1668,1.1703,1.1579,,-0.23%
30/01/2017,1.1676,1.1742,1.1784,1.1658,,-0.50%
27/01/2017,1.1735,1.1793,1.1814,1.1715,,-0.45%
26/01/2017,1.1788,1.1759,1.1817,1.1723,,0.27%
25/01/2017,1.1756,1.1675,1.1777,1.1659,,0.76%
24/01/2017,1.1667,1.164,1.1676,1.1555,,0.20%
23/01/2017,1.1644,1.1555,1.1656,1.1542,,0.71%
20/01/2017,1.1562,1.1574,1.1591,1.1531,,-0.10%
19/01/2017,1.1574,1.1531,1.1617,1.1519,,0.37%
18/01/2017,1.1531,1.1588,1.1594,1.1483,,-0.48%
17/01/2017,1.1587,1.1362,1.1594,1.1335,,1.97%
16/01/2017,1.1363,1.1334,1.1421,1.1291,,-0.69%
13/01/2017,1.1442,1.1462,1.1506,1.1404,,-0.14%
12/01/2017,1.1458,1.1542,1.1559,1.1429,,-0.71%
11/01/2017,1.154,1.1537,1.1567,1.1483,,0.03%
10/01/2017,1.1537,1.1503,1.1545,1.141,,0.30%
09/01/2017,1.1502,1.1637,1.1654,1.1494,,-1.40%
06/01/2017,1.1665,1.1712,1.1728,1.1646,,-0.37%
05/01/2017,1.1708,1.175,1.1764,1.1655,,-0.34%
04/01/2017,1.1748,1.1759,1.1798,1.1715,,-0.12%
03/01/2017,1.1762,1.1735,1.1837,1.172,,0.21%
02/01/2017,1.1737,1.1739,1.1775,1.17,,0.03%
30/12/2016,1.1733,1.169,1.175,1.1537,,0.39%
29/12/2016,1.1688,1.1744,1.176,1.1652,,-0.45%
28/12/2016,1.1741,1.1736,1.1783,1.171,,0.05%
27/12/2016,1.1735,1.1745,1.1768,1.1706,,-0.14%
26/12/2016,1.1752,1.1738,1.1788,1.1725,,-0.03%
23/12/2016,1.1756,1.177,1.1783,1.1709,,-0.11%
22/12/2016,1.1769,1.1847,1.1862,1.1747,,-0.69%
21/12/2016,1.1851,1.1903,1.1912,1.1825,,-0.44%
20/12/2016,1.1903,1.192,1.1945,1.1866,,-0.15%
19/12/2016,1.1921,1.1958,1.1973,1.183,,-0.31%
16/12/2016,1.1958,1.1935,1.1981,1.1875,,0.28%
15/12/2016,1.1925,1.1928,1.2007,1.1897,,0.00%
14/12/2016,1.1925,1.1912,1.1976,1.1871,,0.12%
13/12/2016,1.1911,1.1923,1.199,1.1889,,-0.08%
12/12/2016,1.192,1.1909,1.196,1.1858,,0.11%
09/12/2016,1.1907,1.186,1.1949,1.1823,,0.42%
08/12/2016,1.1857,1.1741,1.1871,1.1663,,0.99%
07/12/2016,1.1741,1.183,1.1838,1.1693,,-0.74%
06/12/2016,1.1828,1.1832,1.1902,1.1811,,-0.01%
05/12/2016,1.1829,1.1919,1.2045,1.1789,,-0.81%
02/12/2016,1.1926,1.1816,1.1949,1.179,,0.99%
01/12/2016,1.1809,1.1811,1.1951,1.1781,,-0.02%
30/11/2016,1.1811,1.1727,1.1831,1.1656,,0.70%
29/11/2016,1.1729,1.1695,1.1814,1.1678,,0.27%
28/11/2016,1.1697,1.1762,1.1773,1.1673,,-0.74%
25/11/2016,1.1784,1.1798,1.1811,1.17,,-0.14%
24/11/2016,1.1801,1.1793,1.1829,1.1759,,0.14%
